n,minC,maxC,meanC,expC,chbshvC,kurtC,minT,maxT,meanT,expT,minD,maxD,meanD,minCX,maxCX,meanCX
1030.0,1095.0,1205.0,1146.733,32.26700000000005,74.7316468374613,-0.021639602900083155,0.0012727,0.0078742,0.0015123043,0.0002246043000000001,1.8127374187462744e-5,0.002103163824640337,0.0006816716436760312,2969.0,3627.0,3241.736
1050.0,1110.0,1225.0,1172.343,32.656999999999925,76.35507263513746,0.21434101126319893,0.001314,0.0074815,0.0015829794,0.00024987939999999986,2.087584745702641e-5,0.001917900931423414,0.0006629847135638839,3028.0,3638.0,3332.756
1070.0,1140.0,1258.0,1198.787,34.787000000000035,77.22380550151706,0.20439068685448714,0.00136,0.0074059,0.0016242976999999998,0.00024499769999999986,3.462659880135129e-5,0.001995829312085445,0.0006562581564111718,3099.0,3756.0,3433.975
1090.0,1168.0,1289.0,1224.161,33.83899999999994,78.66212118490904,0.21797251100422255,0.0013964,0.0079238,0.0016632250999999998,0.0002508749000000002,1.0979063496041627e-5,0.0018396615317875084,0.0006256601312162537,3152.0,3892.0,3526.409
1110.0,1195.0,1308.0,1249.804,35.80400000000009,81.42273233772823,-0.016942866967524672,0.0014408,0.0081835,0.0017250316999999997,0.0002507316999999997,1.2593680879737306e-5,0.0019340440884787588,0.0006254666292852128,3317.0,3984.0,3624.388
1130.0,1216.0,1341.0,1275.575,36.575000000000045,83.71819537135423,0.08209963951986143,0.0014836,0.0076766,0.0017688483,0.00027314830000000007,2.519819496202291e-5,0.0017008238876249494,0.0006015175594232642,3382.0,4039.0,3716.983
1150.0,1250.0,1361.0,1301.508,36.49199999999996,81.66534116715576,0.02032286744474332,0.0015057,0.0077439,0.0018123167000000005,0.00027841670000000054,1.5088357521112689e-5,0.0019097891722979089,0.0006114160018204073,3531.0,4150.0,3814.941
1170.0,1280.0,1386.0,1327.104,33.89599999999996,79.92929608330336,-0.2320905330815628,0.0015518,0.008872,0.0018525307,0.00029153069999999994,3.0468184711654372e-5,0.0016906459221768138,0.0005875500039231232,3616.0,4202.0,3909.642
1190.0,1293.0,1409.0,1352.993,36.99299999999994,83.34702001718924,-0.14055986398194964,0.0015874,0.0078377,0.0019139776,0.0002963776,8.369498839552082e-6,0.0016203614196931247,0.0005710513727126976,3639.0,4322.0,4001.174
1210.0,1327.0,1433.0,1378.944,37.94399999999996,83.86423844816389,-0.19039970241685955,0.0016469,0.0081721,0.0019534926,0.0002966926000000001,2.3853038094328954e-5,0.0018355079383514964,0.0005779742282216174,3801.0,4492.0,4096.375
1230.0,1330.0,1466.0,1404.6,36.40000000000009,85.11641912583497,0.1060683759408132,0.0016769,0.0084985,0.002008181,0.00031878099999999997,1.3117297167955646e-5,0.0016734558793822319,0.0005610553103676311,3795.0,4531.0,4192.643
1250.0,1379.0,1505.0,1430.003,38.99700000000007,86.10478415194976,0.2046250231167588,0.0016807,0.0084705,0.0020445082,0.0003413082000000001,1.8949095326466045e-5,0.0014485193671002266,0.0005587888514707832,3974.0,4664.0,4286.495
1270.0,1400.0,1519.0,1456.945,36.944999999999936,85.33933619558043,0.05292541737504797,0.0017319,0.0085828,0.0020995773000000006,0.0003590773000000005,5.113204705647627e-5,0.0015379659795050002,0.0005560588650253135,4062.0,4726.0,4380.436
1290.0,1406.0,1539.0,1481.484,37.516000000000076,86.49876829710882,-0.037389898563242596,0.0017618,0.0089803,0.0021557703999999997,0.00045082960000000045,2.12641189134611e-5,0.001585867125139142,0.0005429811892166716,4102.0,4797.0,4467.871
1310.0,1450.0,1578.0,1508.174,38.82600000000002,87.84185033724341,-0.03196773184891466,0.0017911,0.0088538,0.0021766372000000004,0.0003646372000000004,2.1587657897523032e-5,0.0015649861899072416,0.0005297409493118108,4189.0,4979.0,4558.897
1330.0,1455.0,1601.0,1534.578,37.422000000000025,88.14628799948461,0.2794279071886234,0.0018353,0.0082304,0.0021991087,0.00034720870000000013,2.4120238556414405e-5,0.0014755986954600592,0.0005112414557411541,4293.0,5024.0,4652.593
1350.0,1495.0,1623.0,1560.099,36.90100000000007,86.43665469738677,-0.1087924972921539,0.0018765,0.0102617,0.0022521848000000002,0.00036978480000000023,1.618051225425376e-5,0.0014456890691071922,0.0005194960433660426,4386.0,5110.0,4735.954
1370.0,1523.0,1652.0,1587.408,41.5920000000001,90.8603671923371,-0.05806708965159979,0.001912,0.0084512,0.0022862359000000005,0.0003410359000000005,4.960010275573322e-6,0.0015333054549126455,0.0005074449412858888,4487.0,5136.0,4830.603
1390.0,1539.0,1687.0,1613.285,39.71499999999992,91.32083549220843,0.05630304930291041,0.0019472,0.0086311,0.0023242872,0.00035998720000000005,2.999612167644407e-5,0.001464061305933944,0.0005094695223477356,4520.0,5367.0,4920.045
1410.0,1576.0,1703.0,1637.09,40.91000000000008,94.28853762959909,-0.13742319850659346,0.001956,0.009426,0.0023450767999999996,0.00036797679999999973,1.6930926536019422e-5,0.0015063110374373102,0.0005063923148790091,4588.0,5374.0,5000.132
1430.0,1595.0,1729.0,1664.734,40.733999999999924,96.47389331882532,-0.2305294491483023,0.0020332,0.0087024,0.002407489899999999,0.0003535898999999991,1.2083703809111332e-5,0.0014854442144291808,0.0004826473649848427,4718.0,5494.0,5101.511
1450.0,1626.0,1760.0,1690.758,40.75800000000004,92.93366120725788,-0.046235285256036374,0.0020589,0.0090696,0.0024734249,0.00041332489999999994,2.2264231255648422e-5,0.0015183207657446785,0.0004834227646588806,4820.0,5599.0,5186.023
1470.0,1655.0,1784.0,1717.765,41.7650000000001,92.35521092491199,0.11397444886373043,0.0020705,0.0085592,0.0024757287,0.00038292870000000007,1.4049113775841869e-5,0.0014968998749663265,0.00047929479302687725,4876.0,5704.0,5276.221
1490.0,1675.0,1823.0,1743.117,39.11699999999996,94.57489429352079,0.16830755726942348,0.0021277,0.0091175,0.0025215528,0.0003891528000000001,3.677395006465381e-5,0.0015474595172794074,0.0004717380190448347,5011.0,5720.0,5362.319
1510.0,1699.0,1850.0,1769.027,44.027000000000044,97.28879961501491,0.19444245291183604,0.0021641,0.0087104,0.0025667499,0.00038624989999999984,4.670412632237365e-6,0.0014084362762505848,0.0004694109657639811,5033.0,5840.0,5452.433
1530.0,1714.0,1857.0,1793.391,43.391000000000076,100.05345108027547,-0.1280319416111193,0.0021872,0.0090675,0.0026110678999999993,0.00039373210000000084,8.248446452505222e-6,0.0013275589938983412,0.00045746493386646564,5151.0,5947.0,5535.152
1550.0,1751.0,1883.0,1815.921,44.07899999999995,97.76283932431969,0.1692435630971909,0.002242,0.0092445,0.0026317061,0.0003812061000000003,2.4692931573818506e-5,0.001421949215087333,0.00046679678172099285,5262.0,6062.0,5609.258
1570.0,1765.0,1916.0,1835.553,43.44699999999989,96.58588226367584,0.13588067732799525,0.0022361,0.0092486,0.0026540342999999997,0.00038553429999999955,1.352279601231156e-5,0.0013556364362990545,0.0004358349013126226,5270.0,6075.0,5668.081
1590.0,1791.0,1923.0,1855.304,43.30400000000009,99.08061691697647,-0.09911102190589327,0.0022649,0.0089238,0.0026768792,0.00039997920000000003,3.203731823725515e-6,0.001317235951797147,0.00042551526800084386,5335.0,6122.0,5725.786
1610.0,1811.0,1948.0,1875.151,44.84899999999993,101.9664706712022,-0.15139127603452174,0.002283,0.0090702,0.0027336837,0.0004281837000000002,1.2446480362946908e-5,0.0012686475852567063,0.00043911573615621987,5378.0,6277.0,5786.637
1630.0,1815.0,1955.0,1895.478,41.521999999999935,97.99935813154183,-0.18639206932503205,0.0023054,0.0091739,0.0027365577000000004,0.0004253577000000006,7.465485593586285e-6,0.0011865978598899617,0.0004251715893694863,5433.0,6239.0,5858.016
1650.0,1854.0,1987.0,1915.64,43.3599999999999,97.82012460008819,0.012837948236278152,0.0023333,0.0115061,0.0028154296999999997,0.0009324703000000004,1.3554813607382468e-5,0.0012892388405443677,0.0004204132276892675,5550.0,6312.0,5922.214
1670.0,1866.0,2001.0,1932.737,41.73700000000008,95.35034508751559,0.06204118467078512,0.0023303,0.0091811,0.0028144546000000003,0.00046495460000000027,1.5672309436635754e-5,0.0013340728999715597,0.00042441226996703065,5586.0,6360.0,5968.564
1690.0,1876.0,2033.0,1952.415,43.585000000000036,100.70430406321694,0.009006470622657137,0.0023808,0.0098457,0.0028553034999999997,0.0005210965000000001,1.0822774556196642e-5,0.0013302698489491731,0.0004035291472641742,5624.0,6560.0,6032.141
1710.0,1896.0,2043.0,1972.012,44.988000000000056,99.79135952293382,-0.036242831794293995,0.0023904,0.0092506,0.0028616983000000003,0.00046369830000000034,7.033361234484889e-6,0.0012699012297891308,0.00040746452346102216,5683.0,6540.0,6089.52
1730.0,1920.0,2067.0,1993.244,44.756000000000085,100.86676054768184,-0.01619907422921507,0.0023788,0.0108357,0.002909323999999999,0.0008451760000000009,1.4584710016476772e-6,0.0013352376265739784,0.0003897739181517327,5662.0,6647.0,6154.601
1750.0,1946.0,2081.0,2012.306,44.69399999999996,101.1359271265941,0.04815247742570916,0.0024352,0.0104298,0.0029330742,0.0004928742,2.139295759957001e-5,0.0010825196321574357,0.0003922465847552802,5784.0,6617.0,6214.716
1770.0,1969.0,2109.0,2031.085,43.914999999999964,100.99304478574302,-0.07761028734316433,0.002447,0.0098819,0.002983087300000001,0.0005197873000000013,6.4629638207851e-6,0.0011755860135182056,0.0003858691172745296,5886.0,6778.0,6277.38
