n,minC,maxC,meanC,expC,chbshvC,kurtC,minT,maxT,meanT,expT,minD,maxD,meanD,minCX,maxCX,meanCX
1210.0,1292.0,1422.0,1358.521,36.52099999999996,83.17974543150544,0.028673158866405313,0.0016139,0.0052579,0.0019012061,0.0026902939,3.334042911106957e-6,0.000892263111792985,0.00026872207837660235,780.0,910.0,846.521
1230.0,1320.0,1454.0,1384.041,35.95900000000006,82.15799605830414,0.21070068300600964,0.0016392,0.005286,0.0019308977999999998,0.0026563021999999998,7.68640294857014e-6,0.0009452142015950361,0.00027597558126896967,808.0,942.0,872.041
1250.0,1351.0,1466.0,1408.779,35.221000000000004,82.70721651502767,-0.07134109775150055,0.0016852,0.0055123,0.0019736405,0.0026709594999999994,5.332813741303468e-6,0.000871977018045448,0.00026356108930893166,839.0,954.0,896.779
1270.0,1383.0,1489.0,1434.972,36.97199999999998,82.7978248494476,-0.1658758606825903,0.0017247,0.0052543,0.0020336325000000002,0.0026296675,1.8888769250960706e-6,0.0008226848680330624,0.0002600920918257899,871.0,977.0,922.972
1290.0,1399.0,1518.0,1460.112,37.11200000000008,85.82887460357215,-0.1163508312119248,0.0017537,0.0054382,0.0020654524000000003,0.0026002475999999997,2.103352952989612e-6,0.0010256903572457383,0.0002517822135415988,887.0,1006.0,948.112
1310.0,1428.0,1550.0,1486.648,36.35200000000009,84.23596392051093,0.14885385645772065,0.0017895,0.0058949,0.0020835441,0.0026071558999999998,1.4512557477902854e-6,0.000963621685499767,0.00025670765175430646,916.0,1038.0,974.648
1330.0,1450.0,1574.0,1513.272,37.271999999999935,84.93299673232974,0.020626380143557554,0.0018531,0.0059902,0.0021321143000000006,0.0026181856999999992,4.886163070592233e-6,0.0007998577255855856,0.0002479717171366736,938.0,1062.0,1001.272
1350.0,1478.0,1609.0,1539.168,39.16799999999989,89.23451304466404,-0.11840013920059889,0.0018955,0.0062811,0.0021593943,0.0026272057000000003,1.0580840968118072e-5,0.0008118361386866248,0.0002433928769132501,966.0,1097.0,1027.168
1370.0,1495.0,1630.0,1564.001,39.000999999999976,91.21853320899653,0.02062505067177689,0.0019328,0.0085896,0.0022361688,0.0026002312000000002,5.160862787619669e-6,0.0009255231997813074,0.00024394162109306534,983.0,1118.0,1052.001
1390.0,1536.0,1667.0,1589.201,38.79899999999998,87.68729121737675,-0.001515012070470334,0.001941,0.0055053,0.0022482686,0.0026095313999999997,3.1108445429701347e-6,0.0009505159747823417,0.00023765202040834348,1024.0,1155.0,1077.201
1410.0,1544.0,1689.0,1615.986,40.986000000000104,93.66327395990858,0.10471975455126481,0.0019427,0.0055488,0.0022486088,0.0025575912,7.119624132422973e-6,0.0009035509965640424,0.00023619033092953248,1032.0,1177.0,1103.986
1430.0,1569.0,1729.0,1641.129,41.871000000000095,95.25587047978124,0.22441646033221874,0.0020037,0.0058384,0.0023121849000000004,0.0025466150999999995,9.905564675557455e-6,0.0008009009320638738,0.0002263796472293233,1057.0,1217.0,1129.129
1450.0,1608.0,1744.0,1667.33,40.67000000000007,95.05649760925199,-0.04298766346839189,0.0020329,0.005933,0.0023488174000000006,0.0025576825999999997,4.818930178832097e-6,0.0007792537712565855,0.00022582706923748026,1096.0,1232.0,1155.33
1470.0,1638.0,1768.0,1693.526,40.52600000000007,91.80487249931026,0.07206727692432802,0.0020523,0.0055771,0.002376041899999999,0.002604958100000001,4.714153440355826e-6,0.0007959752157101621,0.00022621652520148972,1126.0,1256.0,1181.526
1490.0,1657.0,1793.0,1718.379,40.621000000000095,95.59228559389645,-0.08417151939703604,0.002093,0.0071764,0.0024376589,0.0025779411000000003,4.821377829441157e-6,0.0007728912736606556,0.00021616636714288896,1145.0,1281.0,1206.379
1510.0,1656.0,1812.0,1744.258,42.25800000000004,96.47495082214935,0.245295089019534,0.0021353,0.0059534,0.0024659999999999994,0.0025719000000000002,7.608360139614248e-6,0.0008555335105734023,0.00021290314240216275,1144.0,1300.0,1232.258
1530.0,1706.0,1831.0,1769.223,42.222999999999956,97.59954452296937,-0.35653663710365224,0.0021926,0.0062213,0.0025042916999999994,0.002567808300000001,2.4781025283689865e-6,0.0006596022811244597,0.00020740883805253545,1194.0,1319.0,1257.223
1550.0,1713.0,1866.0,1791.137,42.863000000000056,100.43511254452713,0.0018175719689632608,0.002188,0.012654,0.0025727703999999995,0.0025990296000000003,2.8738412342456817e-6,0.0007108172518372202,0.0002112276366302203,1187.0,1340.0,1265.137
1570.0,1751.0,1880.0,1810.155,44.15499999999997,97.34482788271555,-0.02972993166280391,0.0022105,0.0062106,0.002566977000000001,0.0027046229999999993,7.464284469577133e-6,0.0006485306624770911,0.00020689907461058092,1205.0,1334.0,1264.155
1590.0,1750.0,1898.0,1830.455,42.54500000000007,95.73172966192588,0.0955238809443757,0.0022452,0.0060769,0.0026158296000000003,0.0027196703999999997,5.668564250000995e-6,0.0006811524492080826,0.00020007487447039847,1184.0,1332.0,1264.455
