n,minC,maxC,meanC,expC,chbshvC,kurtC,minT,maxT,meanT,expT,minD,maxD,meanD,minCX,maxCX,meanCX
1490.0,1683.0,1829.0,1743.776,40.77600000000007,94.1655118587672,0.11414887977233867,0.0021035,0.0053729,0.0023659915000000006,0.0023480084999999997,2.7892402106911274e-7,0.0013432869204987148,0.00045902428968102335,1171.0,1317.0,1231.776
1510.0,1708.0,1843.0,1769.15,42.84999999999991,97.59197812419929,0.1379223248540966,0.0021466,0.0059149,0.002413964499999999,0.002335735500000001,1.509596338952928e-5,0.0014583970489318327,0.0004590513253482038,1196.0,1331.0,1257.15
1530.0,1728.0,1862.0,1795.913,43.91300000000001,96.93866991931405,0.028593578017471533,0.0021667,0.0076251,0.0024798132,0.0023672868,2.3911883269698835e-5,0.001275078662831922,0.00044936747614333103,1216.0,1350.0,1283.913
1550.0,1744.0,1892.0,1816.0,41.0,95.94939440291577,-0.012388174213109338,0.0021943,0.0059418,0.0024713649999999997,0.002354435,1.2576585506369064e-5,0.0013154603046282199,0.0004396982956559091,1218.0,1366.0,1290.0
1570.0,1762.0,1902.0,1835.383,43.38300000000004,99.92212292906237,-0.1561303290037901,0.0022245,0.0074082,0.0025075442000000005,0.0024181557999999994,1.5237943526790894e-5,0.0012227687704788545,0.00042798506547436543,1216.0,1356.0,1289.383
1590.0,1779.0,1935.0,1856.654,43.346000000000004,98.7278728266383,-0.0836001668155526,0.0022497,0.0055527,0.002544027500000001,0.0024592724999999986,1.1895221473645537e-5,0.001268242566273186,0.0004288623122273794,1213.0,1369.0,1290.654
1610.0,1808.0,1946.0,1876.049,46.04899999999998,101.27877057591772,0.09140271965643887,0.0022746,0.0057167,0.0025834381000000004,0.0024930619,1.2704396321320326e-5,0.0012389308483581863,0.0004376371155938975,1222.0,1360.0,1290.049
1630.0,1830.0,1964.0,1894.379,43.378999999999905,98.29063143671542,-0.1694224280909724,0.0022811,0.006272,0.0026046883999999997,0.0025081116,5.1482344133341455e-6,0.0013758858840756973,0.00042174933535770067,1224.0,1358.0,1288.379
1650.0,1851.0,1982.0,1914.641,44.641000000000076,97.55941892108737,0.030466338784076452,0.0023053,0.0062397,0.0026389151000000004,0.0025621848999999998,6.714799570852811e-6,0.0012521173837275299,0.0004184729846902367,1225.0,1356.0,1288.641
1670.0,1863.0,2011.0,1934.678,42.67800000000011,101.79847370785699,-0.25627537045122617,0.0023338,0.0133898,0.002695597,0.0025409029999999997,1.1918526617088729e-5,0.0012570031508954264,0.0004222183905900666,1217.0,1365.0,1288.678
1690.0,1885.0,2029.0,1953.44,45.440000000000055,102.39928522022805,-0.03885884499439429,0.0023655,0.0079014,0.0027337088000000003,0.0025295912,6.552187265433799e-6,0.0011186331339191346,0.00039932197358795516,1219.0,1363.0,1287.44
1710.0,1908.0,2044.0,1972.964,44.03600000000006,100.41482568434408,-0.04081970356014697,0.0023843,0.0077733,0.002761042400000001,0.002547557599999999,1.4265953536508783e-5,0.0014556136826478904,0.0003972111116464275,1222.0,1358.0,1286.964
